ln(VOTES/POP),POP,EDUCATION,HOUSES,INCOME,XCOORD,YCOORD
-0.762163,11.046515,10.351948,10.049664,13.254323,-86857298.0,34453298.0
-0.949322,10.200996,9.258464,9.183586,12.422518,-84762598.0,33352613.0
-1.030394,10.020337,8.981807,8.870523,12.060012,-83526087.0,31456643.0
-0.393581,10.011983,9.272,9.093469,12.062803,-90610237.0,44730612.0
-0.564636,9.637437,8.709135,8.69081,11.587959,-89004112.0,34489687.0
-0.89214,10.468858,9.459541,9.503532,12.585389,-81563049.0,37125510.0
-0.464204,11.315462,10.973426,10.248672,13.99234,-76934399.0,39249200.0
-0.62182,9.757652,9.003193,8.845057,11.764431,-92594732.0,37659931.0
-0.5771,9.19685,8.05166,8.320448,10.995914,-85063566.0,36989028.0
-0.44549,8.90463,8.267706,7.986165,11.058401,-97545607.0,48768426.0
-0.751496,10.984072,10.120331,10.000705,13.133392,-80872852.0,35808938.0
-0.513393,9.629643,8.710455,8.658693,11.71126,-91639577.0,31440565.0
-0.713103,12.584108,12.010605,11.392237,14.97315,-80833124.0,35248300.0
-0.297687,9.25081,8.683047,8.405815,11.240657,-88513849.0,46205080.0
-0.433361,10.506929,9.93953,9.491149,12.733747,-114661919.0,42353320.0
-0.638513,10.723113,10.13931,9.730383,12.927397,-81494182.0,39460344.0
-0.455949,12.896441,12.44067,11.830288,15.283733,-111925494.0,40670711.0
-0.463503,7.987524,7.130899,6.937314,10.272427,-97771429.0,32221652.0
-0.545727,8.902047,8.059592,8.051022,10.659915,-91818910.0,36383112.0
-0.774747,9.162515,7.853993,8.150179,10.974797,-83385157.0,38530838.0
-0.359361,8.702676,8.138857,7.70886,10.953365,-101054785.0,39358557.0
-0.225189,7.5148,6.977281,6.603944,9.529376,-101532194.0,44302329.0
-0.472938,8.689296,7.611842,7.712444,10.717413,-77977328.0,37337386.0
-0.693461,12.225032,11.658462,11.240828,14.348914,-81138499.0,29067589.0
-0.589735,14.157056,13.719908,12.93627,16.732863,-117777399.0,33674967.0
-0.301699,7.750615,7.378384,6.726233,9.993328,-120499150.0,39590741.0
-0.842776,8.980172,7.79688,7.753194,10.855937,-84435892.0,31775549.0
-0.48156,12.222664,11.59958,10.928076,14.542518,-84373803.0,42603550.0
-0.34509,10.250476,9.7466,9.293578,12.733685,-93534941.0,44654800.0
-0.528206,9.720586,9.059169,8.774468,11.798563,-75449376.0,43786335.0
-0.697122,10.506573,9.856396,9.4697,12.606301,-81146851.0,28058084.0
-0.393927,7.346655,6.291569,6.285998,9.153664,-100417548.0,29352365.0
-0.588273,9.869258,9.131622,8.882531,12.053318,-85176249.0,39643844.0
-0.650113,7.806289,7.188413,6.65544,10.01958,-118403097.0,40445544.0
-0.843224,11.481744,10.840953,10.502269,13.786187,-81270402.0,33898782.0
-0.258297,8.745444,7.732808,7.817625,10.6566,-90709862.0,30820396.0
-0.079565,6.259581,5.802118,5.187386,8.206311,-112375614.0,44284644.0
-0.698228,8.462948,7.768956,7.303843,10.47076,-96550403.0,42157066.0
-0.641953,9.477309,8.507345,8.26359,11.351712,-91048695.0,30850269.0
-0.487208,11.955314,11.388767,10.80995,14.316265,-85529871.0,42244883.0
-0.642716,8.44247,7.372118,7.441907,10.489717,-82452133.0,33792692.0
-0.470368,7.001246,6.347389,5.968708,9.330343,-102066907.0,30226009.0
-0.45751,8.453827,7.938089,7.52564,10.554823,-98517751.0,41219061.0
-0.547749,12.78986,12.122468,11.68206,15.21164,-87378699.0,41475700.0
-0.484777,8.75274,8.284504,7.767264,11.113924,-107684285.0,43907220.0
-0.288295,9.132054,8.64541,8.230577,11.542873,-91387847.0,47525904.0
-0.422006,10.306617,9.840654,9.306105,12.657591,-93001746.0,42033473.0
-1.052516,9.948557,8.80177,8.872347,12.037145,-83737677.0,33783113.0
-0.598607,9.638871,8.852093,8.698848,11.602629,-82993463.0,30186710.0
-0.697541,9.067393,7.987524,8.076826,10.971245,-83694660.0,38374030.0
-0.401552,7.983781,7.478735,7.087574,10.0378,-101040424.0,40176232.0
-0.511164,9.377041,8.461046,8.405815,11.300549,-79998348.0,39129849.0
-0.325052,9.286931,8.609408,8.35538,11.271529,-91135458.0,45475093.0
-0.460466,11.482662,10.933482,10.443192,13.839674,-89068438.0,42671533.0
-0.60185,10.135432,9.290629,9.224539,12.235282,-88649823.0,36723269.0
-0.473966,9.484025,8.704834,8.619208,11.498167,-92432032.0,38217095.0
-0.682414,9.093357,7.932003,8.095599,11.109892,-78884353.0,37792026.0
-0.76327,11.253377,10.638976,10.229513,13.490456,-88621916.0,30463024.0
-0.74312,9.421411,8.537192,8.520388,11.591432,-99882423.0,32738590.0
-0.736621,9.815257,8.859789,8.835938,11.866304,-81085048.0,36921075.0
-1.111844,9.102421,8.024535,6.824374,11.090294,-76706855.0,37270008.0
-0.709703,9.97292,8.993552,8.981179,11.89967,-80652023.0,32844497.0
-0.436924,10.24153,9.570808,9.358502,12.396528,-82639649.0,43456651.0
-0.440191,7.877397,7.334982,6.913737,10.012566,-100388095.0,40526950.0
-0.782331,9.618269,8.750683,8.686092,11.601339,-98827763.0,32331043.0
-0.81852,10.515045,9.788301,9.514142,12.867543,-103415097.0,32795765.0
-0.376959,8.98143,8.377701,8.080237,11.062301,-96018778.0,39776155.0
-0.438379,9.363834,8.67778,8.438366,11.453749,-94339408.0,38258051.0
-0.588875,10.18373,9.594922,9.239899,12.267516,-75800266.0,41822731.0
-0.364509,11.747816,11.305852,10.797144,14.218734,-93240830.0,45274163.0
-0.590979,12.057306,11.437048,10.898941,14.146133,-75610116.0,41440400.0
-0.733503,8.900004,7.949797,7.890583,10.882903,-78281290.0,38409177.0
-0.640445,8.022569,7.087574,6.950815,10.208617,-102830864.0,33603881.0
-0.263982,7.813592,7.348588,6.824374,9.920099,-107052349.0,37186710.0
-0.347888,10.556542,10.039241,9.461721,12.96153,-100471829.0,46977379.0
-0.41629,8.736007,8.148735,7.857481,10.709227,-93326465.0,40738437.0
-0.64576,10.231243,9.591581,9.177817,12.342512,-78228348.0,42698873.0
-0.744284,9.282847,7.977968,8.166784,11.188676,-97598146.0,26493711.0
-0.587974,8.764366,8.196988,7.695758,10.890274,-95433920.0,40425384.0
-0.943335,9.935519,8.81195,8.829665,11.862279,-79678127.0,34601702.0
-0.75303,11.934907,11.318819,10.587518,14.227488,-84459460.0,38042746.0
-0.548549,10.144628,9.586583,9.192584,12.466369,-84124544.0,41596538.0
-0.479099,9.519955,8.705662,8.564649,11.639567,-89256074.0,37468895.0
-0.599884,8.900413,8.242493,7.966587,10.98222,-103551586.0,35106344.0
-0.5198,10.253863,9.682779,9.331761,12.590372,-83056788.0,41593455.0
-0.379025,9.236398,8.737132,8.277412,11.599718,-92790958.0,42401201.0
-1.228009,11.003266,9.8816,9.684461,12.88676,-99327204.0,27770428.0
-0.671195,8.490028,7.057898,7.504942,9.953848,-83219764.0,36525586.0
-0.497742,8.647344,8.167352,7.716015,10.964986,-114896275.0,39435433.0
-0.496663,8.589514,8.042699,7.606885,10.816332,-102434459.0,42497280.0
-1.26413,8.694837,7.651596,6.939254,10.304242,-102547032.0,43331777.0
-0.587319,9.583971,8.421343,8.683893,11.482817,-86345908.0,37459654.0
-0.376625,8.631414,8.040125,7.724005,10.892378,-116655416.0,47222154.0
-0.416299,9.65143,9.035868,8.786915,11.786762,-93187493.0,36969668.0
-0.403691,8.348538,7.229839,7.301148,10.414633,-76890536.0,37119825.0
-0.951034,9.915218,8.747034,8.933268,11.845841,-82854623.0,37117409.0
-0.684623,11.226749,10.384771,10.228068,13.461615,-81214447.0,35663000.0
-0.844092,8.471149,7.41698,7.437206,10.375739,-84729419.0,31164500.0
-0.559669,10.066031,9.364348,9.024613,12.172805,-72908992.0,44860121.0
-0.520853,9.611396,8.96559,8.734882,11.86864,-93990525.0,39349842.0
-0.667299,11.690067,11.028433,10.613344,13.938427,-120738899.0,46455639.0
-0.626304,10.192569,9.45681,9.273691,12.434892,-82920588.0,38542262.0
-0.645154,8.643826,7.724888,7.765145,10.576611,-81983226.0,31197017.0
-0.846999,9.655667,8.633019,8.648923,11.696979,-83293956.0,34555807.0
-0.480273,9.575539,8.982436,8.562931,11.75544,-91131197.0,42120175.0
-0.27409,9.897268,9.444068,8.951051,12.16848,-113097137.0,41514922.0
-0.305326,8.250881,7.635304,7.3518,10.365805,-97629284.0,46106623.0
-0.630082,9.159994,8.274357,8.199739,11.171336,-93989511.0,34089827.0
-0.64194,9.691408,8.703009,8.79437,11.625397,-88564230.0,35175253.0
-0.396611,8.188133,7.402452,7.260523,10.373772,-84967871.0,38953656.0
-0.292152,8.846641,8.363576,7.771489,11.057487,-106662747.0,48355507.0
-0.663501,8.910721,7.94094,7.981392,10.857209,-86062841.0,35810088.0
-0.422699,8.751633,8.073091,7.850493,10.936903,-91528192.0,39525068.0
-0.458128,8.193124,7.220374,7.195937,10.267783,-97425216.0,28651680.0
-0.73404,9.901786,9.015784,8.880307,12.08115,-86458047.0,35513756.0
-0.464365,9.197154,8.308938,8.32288,11.261652,-91506446.0,38442273.0
-0.193552,7.074963,6.44572,6.09357,9.073833,-103497581.0,45590649.0
-0.748007,8.554296,7.487734,7.25347,10.770693,-76935967.0,36680804.0
-0.419089,10.390656,9.349754,9.402447,12.597726,-92309156.0,29813814.0
-0.417026,12.654064,12.077489,11.623626,15.022551,-85547179.0,43032850.0
-0.655969,10.182141,9.528649,9.204523,12.472655,-98283519.0,29810502.0
-0.678617,12.077074,11.392756,11.018252,14.413831,-93879918.0,32579177.0
-0.412547,7.998335,7.381502,7.06732,9.845753,-98973058.0,41222173.0
-0.652997,12.46662,11.820337,11.368246,14.538808,-75991033.0,41176500.0
-0.476259,9.276222,8.784162,8.256867,11.542572,-97596756.0,40872110.0
-0.683726,10.228465,9.502487,9.309009,12.419101,-97887040.0,35019608.0
-0.613736,9.31425,8.697179,8.381373,11.497294,-108595519.0,37335739.0
-0.765432,10.362462,9.503085,9.403767,12.569569,-79091261.0,37211710.0
-0.61213,9.636261,9.103423,8.676417,11.923617,-94833526.0,38564655.0
-0.431112,9.346007,8.915029,8.434681,11.650354,-95151784.0,43377193.0
-0.520013,9.773891,9.217912,8.867568,12.115792,-85220403.0,40727466.0
-0.614869,8.799662,7.625595,7.752765,10.659703,-85207162.0,35598757.0
-0.571469,11.971002,11.392135,10.824228,14.199394,-75819672.0,42164181.0
-0.210057,8.872908,8.259717,7.986505,10.890777,-85007637.0,46008718.0
-0.815157,11.085092,10.342774,9.877862,13.140323,-106832380.0,32345226.0
-0.60073,10.041944,9.459931,9.072342,12.076619,-106848434.0,35687899.0
-0.447572,8.090096,7.645398,7.174724,10.434527,-101318220.0,37202609.0
-0.725057,9.503383,8.483016,8.430327,11.565888,-90771434.0,35300011.0
-0.134102,8.162231,7.590347,7.192182,10.094356,-99004167.0,44546951.0
-0.705189,9.672438,8.630522,8.700015,11.654607,-79902750.0,35329501.0
-0.797834,11.923139,11.179981,10.696231,14.197977,-101819891.0,33611700.0
-0.448522,9.045819,8.781095,7.729296,11.731402,-106921365.0,39220673.0
-0.323554,8.706987,8.023552,7.807103,10.721106,-86187326.0,46024322.0
-0.505818,9.537988,8.773849,8.562358,11.473977,-93400524.0,37616783.0
-0.273756,6.426488,5.934894,5.451038,8.449557,-99447237.0,41933135.0
-0.543953,12.229975,11.710997,11.218084,14.642229,-85064170.0,41091279.0
-0.308232,8.185629,7.369601,7.27448,10.048194,-95810415.0,47325652.0
-0.741981,9.130431,8.388678,8.213382,11.352898,-103101512.0,31510529.0
-0.538879,10.361861,9.881855,9.412056,12.718582,-96833952.0,37773619.0
-0.248031,9.423676,8.831566,8.626406,11.391887,-84610941.0,44330739.0
-0.556286,9.434923,8.820847,8.524566,11.628911,-92794795.0,42728461.0
-0.793163,10.666604,9.609049,9.714685,12.731759,-80686903.0,36415407.0
-0.885892,13.061439,12.559771,11.720752,15.56127,-76849126.0,38830300.0
-0.529128,8.581107,7.758761,7.571474,10.497008,-116168352.0,42563373.0
-0.840959,10.579336,9.670231,9.587475,12.556254,-82846031.0,36173342.0
-0.433224,7.928766,7.358194,7.074117,10.112248,-101729512.0,39780842.0
-0.953075,14.190414,13.575357,12.51014,16.474203,-73839526.0,40656400.0
-0.799726,9.476314,8.610319,8.404024,11.69899,-102602399.0,34973393.0
-0.371224,9.212239,8.495356,8.379309,11.27444,-83458599.0,45321610.0
-0.831306,9.712448,8.640119,8.575273,11.581434,-89413304.0,35188741.0
-0.442878,9.20974,8.604288,8.306966,11.522004,-97943210.0,35941949.0
-0.85551,13.139502,12.476165,11.207188,15.265479,-70978184.0,42357072.0
-0.977074,11.523757,10.895349,10.387702,13.909737,-84357031.0,33542550.0
-0.546747,9.908177,9.354008,8.910316,12.140253,-97647545.0,38387996.0
-0.614345,10.129666,9.29826,8.976515,12.168283,-91793382.0,37877679.0
-0.580237,9.756089,9.22128,8.731013,12.045616,-99883228.0,37691991.0
-0.714216,9.841719,9.030496,8.898775,12.085497,-97652699.0,33215455.0
-0.54663,10.008118,9.436679,8.999496,12.260229,-99348662.0,30062193.0
-0.345236,11.995808,11.45256,10.997556,14.266333,-92462226.0,47578363.0
-0.85763,9.744316,8.65382,8.599694,11.624673,-89634774.0,35757434.0
-0.438169,8.673,7.872455,7.822845,10.49083,-92444115.0,36650875.0
-0.814794,9.697324,8.573384,8.61432,11.564835,-88996804.0,35203033.0
-0.528797,8.672315,7.659171,7.696213,10.533988,-81117714.0,38843699.0
-0.578947,9.558741,8.737453,8.654517,11.456609,-89118252.0,32405110.0
-0.71466,8.819665,7.711101,7.940584,10.630819,-83990883.0,34834358.0
-0.689798,8.405367,7.30586,7.359468,10.35035,-84528309.0,32707564.0
-0.921302,9.554143,8.53287,8.64365,11.508676,-85454978.0,35926720.0
-0.435258,8.011355,7.248504,7.046647,10.258186,-102521101.0,31411048.0
-1.181043,10.97466,9.974272,9.854717,13.074483,-82723847.0,34888679.0
-0.411042,9.516132,8.98055,8.539346,11.680954,-90133868.0,42997920.0
-0.801638,9.431803,8.279951,8.172164,11.276431,-78443070.0,37218313.0
-0.70944,10.211928,9.46312,9.183791,12.370434,-86074545.0,35491586.0
-0.892566,9.475547,8.681011,8.260493,11.621242,-110836469.0,31523864.0
-0.448945,9.468851,8.991936,8.48343,11.751651,-93709227.0,42381060.0
-0.731945,12.871114,12.353302,11.767227,15.150044,-111814821.0,32103960.0
-0.577324,10.852168,10.423114,9.88812,12.993473,-112554041.0,34595236.0
-0.346096,8.347116,7.855932,7.440147,10.410998,-94702444.0,41033055.0
-0.416309,9.99552,8.808668,8.965973,11.98613,-92412131.0,30733084.0
-0.768499,9.788526,8.93564,8.836665,11.736661,-82079177.0,28708136.0
-0.699079,13.327363,12.746357,12.221158,15.740767,-97293284.0,32770451.0
-0.572241,6.705639,6.265301,5.472271,9.037533,-119804453.0,38579180.0
-0.462723,9.090205,8.400659,8.172164,11.21623,-93501071.0,39427909.0
-0.891123,10.108141,9.486456,9.165761,12.465949,-84026565.0,33650167.0
-0.400267,8.970432,8.33303,8.03722,11.077594,-81453275.0,39766920.0
-1.024455,9.479986,8.259976,8.523772,11.606798,-84748226.0,34781931.0
-0.57993,9.504054,8.852522,8.483636,11.678406,-85468939.0,39617418.0
-0.642869,9.402695,8.736811,8.485703,11.549604,-81079816.0,39729247.0
-0.361223,10.323546,9.926032,9.307013,12.652792,-112377040.0,47113693.0
-0.44959,8.672144,7.428927,7.632401,10.307218,-91034917.0,31730468.0
-0.462377,8.306225,7.709308,7.471932,10.549229,-99750152.0,36214555.0
-0.705583,8.936693,7.817625,7.835975,10.845582,-91241026.0,35187551.0
-0.627712,10.478695,9.961851,9.296702,12.699796,-118478365.0,46225991.0
-0.450634,9.016998,8.130648,8.130354,10.834154,-92496886.0,36927581.0
-0.867246,11.644138,10.961573,10.306216,13.854219,-78874855.0,36037733.0
-0.309812,8.065579,7.548029,7.226936,10.112532,-98211032.0,39043990.0
-0.625751,9.587886,8.651199,8.682369,11.554394,-89036823.0,34227506.0
-0.476887,8.416046,6.897705,7.379632,10.137452,-83490428.0,37741679.0
-0.69663,9.095715,8.198914,8.134761,11.187984,-81637831.0,30918946.0
-0.548561,11.617213,11.119275,10.456338,13.922223,-105456325.0,40648764.0
-0.654911,9.907928,8.92811,8.951311,11.86864,-84997337.0,35951401.0
-0.565148,8.817594,8.016648,7.816014,10.756988,-89123191.0,30788999.0
-0.361764,9.290537,8.297294,8.339979,11.122117,-82310012.0,35902682.0
-0.63598,10.138915,9.500395,9.20251,12.22758,-110818155.0,33797288.0
-0.525907,10.671046,10.020693,9.664913,12.945211,-85903094.0,38319328.0
-0.570373,9.472012,8.88364,8.473032,11.822738,-88904690.0,40169623.0
-0.292296,7.893199,7.244942,7.037906,9.877092,-94903814.0,48767539.0
-0.680009,11.577026,10.95712,10.523042,13.837474,-83783722.0,39917000.0
-0.864732,9.590077,8.953252,8.228978,11.651051,-115465496.0,43342700.0
-0.493864,8.625689,7.6774,7.727094,10.382977,-91403274.0,37159711.0
-0.535822,9.884967,9.267193,8.925188,12.19358,-84068597.0,41332796.0
-0.67076,10.751264,10.120372,9.600421,12.981413,-80617313.0,40096746.0
-0.355388,8.346642,7.808323,7.328437,10.486931,-103456829.0,43680419.0
-0.461278,9.497622,8.94076,8.416488,11.578254,-103790858.0,44363726.0
-0.610766,9.644846,9.025215,8.68186,11.761651,-77104974.0,42639454.0
-0.51657,8.628198,7.533159,7.583248,10.546709,-98211783.0,27041691.0
-0.955697,9.177714,8.130942,7.252054,10.775157,-91423426.0,30872769.0
-0.701878,9.370246,8.368693,8.362175,11.307585,-85269585.0,37554214.0
-0.68205,9.963594,8.932873,9.00516,11.952032,-87886567.0,34134472.0
-0.363001,8.684909,8.020599,7.735433,10.865,-96471038.0,46355332.0
-0.781588,10.675076,9.841453,9.384882,12.56768,-82046097.0,39333812.0
-0.658036,7.442493,6.463029,6.177944,9.410911,-105374221.0,31452136.0
-0.761766,11.374422,10.722033,10.205183,13.596065,-104403026.0,40544755.0
-0.743833,9.43867,8.339979,8.37609,11.271898,-82711605.0,35858222.0
-0.786729,9.812906,8.989444,8.820699,11.962624,-95561957.0,33149020.0
-0.818303,10.55727,9.597506,9.565704,12.600982,-81919825.0,35399004.0
-0.932635,10.998326,10.014447,9.993968,13.130946,-79777045.0,36395222.0
-0.249616,8.363342,7.703459,7.427739,10.187463,-99178480.0,43197644.0
-0.365915,9.571645,8.973985,8.698514,11.630851,-84496125.0,45476385.0
-0.453413,8.295299,7.503841,7.46164,10.331105,-88977492.0,36853875.0
-0.597659,9.699411,9.096948,8.756053,11.970692,-90210057.0,42364490.0
-0.355105,8.668712,8.02027,7.785721,10.665391,-92069388.0,39791439.0
-0.648016,9.981282,9.16073,8.949884,11.898861,-94998885.0,35905744.0
-0.630333,13.096892,12.466481,11.96845,15.372938,-86896716.0,33552433.0
-0.7356,11.341888,10.977875,9.791326,14.044137,-77086178.0,38821000.0
-0.6547,9.519588,8.546364,8.611958,11.340439,-84063943.0,35137053.0
-0.551933,12.724304,12.185115,11.536788,15.033422,-76196101.0,43006600.0
-0.268419,7.307202,6.922644,6.25575,9.575192,-120207947.0,45382978.0
-0.303505,11.762555,11.379063,10.771575,14.326251,-93064817.0,44684800.0
-0.414396,7.667158,7.17012,6.659294,9.849559,-104473411.0,43050603.0
-0.482717,9.417436,8.699015,8.467372,11.574716,-91171216.0,39340855.0
-0.386711,7.493317,7.033506,6.598509,9.691717,-102332034.0,41112913.0
-0.672425,9.977621,9.181632,8.999496,12.056069,-98380745.0,35182336.0
-0.435511,8.637994,8.043021,7.752765,10.750471,-97594321.0,40176274.0
-0.512776,8.779711,8.24223,7.79111,10.889808,-96321473.0,41854198.0
-0.52671,10.552813,9.766063,9.657267,12.76556,-90731033.0,30443633.0
-0.299434,8.20303,7.415175,7.277248,10.149019,-96096495.0,47876728.0
-0.5032,10.353129,9.720045,9.435482,12.609345,-90213361.0,40479374.0
-0.473041,10.715462,10.127151,9.766579,13.115337,-83224055.0,43090655.0
-0.620236,8.115222,7.072422,6.991177,9.876116,-104229258.0,29998304.0
-0.344108,9.991865,9.467073,9.04935,12.144734,-112398441.0,43216479.0
-0.488482,11.429805,10.864981,10.459927,13.899784,-89513191.0,40512644.0
-0.129071,8.209308,7.693937,7.36074,10.223068,-74501200.0,43655197.0
-0.420276,8.161375,7.434257,7.229839,10.303639,-98399450.0,30267305.0
-0.5845,13.025368,12.545373,12.053714,15.45111,-80437015.0,26641412.0
-0.5927,10.18735,9.550591,9.300455,12.433826,-81905932.0,38509356.0
-0.47774,10.472941,9.833709,9.493713,12.630951,-91282372.0,45067529.0
-0.365978,10.334035,9.861102,9.395741,12.328631,-68368446.0,44566124.0
-0.794449,8.135933,6.778785,7.232733,9.848133,-83604271.0,37947600.0
-0.627505,9.085797,8.12888,8.207674,11.123845,-93746804.0,30782101.0
-0.567409,9.414913,8.801018,8.48529,11.499719,-76876981.0,42389814.0
-0.74334,9.343034,8.185629,8.207947,11.170646,-78097308.0,36397658.0
-0.663716,9.35738,8.692994,8.225771,11.512685,-97140386.0,40872125.0
-0.918527,10.479736,9.556197,9.487972,12.543512,-86002129.0,34776174.0
-0.345955,8.043984,7.509883,7.167809,10.072259,-108400176.0,46485719.0
-0.433029,10.859172,10.271977,9.741557,13.140879,-88541597.0,42668076.0
-0.605788,10.104835,9.066355,9.062188,11.960792,-79727888.0,33616602.0
-0.406379,12.286472,11.731932,10.999179,14.591314,-73971738.0,42602898.0
-0.861464,9.43068,8.229778,8.50025,11.292216,-85285354.0,36343800.0
-0.52113,8.525161,7.981392,7.418781,10.58142,-112941271.0,46850339.0
-0.546824,9.419872,8.553139,8.441607,11.311323,-93406902.0,34997776.0
-0.538131,9.797071,8.837246,8.638525,11.734195,-90404960.0,32780666.0
-0.76767,10.207215,9.371523,9.31416,12.413392,-85695106.0,37970554.0
-0.635486,8.576782,7.710205,7.604894,10.700499,-78470800.0,38297914.0
-0.391896,9.505395,8.838262,8.639942,11.605942,-89238252.0,44112576.0
-0.576243,13.258922,12.800807,12.106313,15.644546,-121349033.0,38445368.0
-0.752171,9.232493,8.360773,8.213382,11.351453,-86581939.0,36739568.0
-0.585409,8.014336,7.157735,6.990257,10.217459,-102042245.0,31364072.0
-0.601513,10.578343,9.902887,9.583695,12.705116,-74423782.0,43114979.0
-0.387633,9.955368,9.382443,8.935377,12.298187,-89601700.0,42682273.0
-0.686694,10.20474,9.313979,9.18881,12.235078,-85797597.0,32860832.0
-0.286901,7.846981,7.204893,6.912743,10.118357,-104411006.0,46353610.0
-0.529339,10.777267,10.362083,9.686326,13.026775,-123431626.0,39431152.0
-0.357269,8.255309,7.625107,7.380879,10.321671,-102556991.0,37320937.0
-0.54574,12.510416,11.93255,11.479669,14.831054,-81365774.0,40814050.0
-0.551166,11.659516,11.070693,10.554797,13.862803,-74257640.0,41888944.0
-0.418784,8.49964,7.65112,7.541152,10.150465,-106194112.0,37206085.0
-0.779196,9.701188,8.77261,8.658345,11.907363,-96405463.0,30213697.0
-0.46933,8.9118,8.206856,7.849714,10.800371,-93783594.0,40737907.0
-0.633576,8.859079,8.215547,7.662938,10.894756,-107489759.0,45429447.0
-0.850512,10.24899,9.643226,9.151439,12.431282,-103345985.0,34572141.0
-0.939566,10.023889,8.999619,8.923191,11.926412,-79362044.0,34080549.0
-0.294137,8.726643,8.102889,7.790282,10.75509,-96771809.0,45173035.0
-0.735798,10.358314,9.610994,9.285541,12.473918,-79423449.0,41191092.0
-0.499656,13.797911,13.37351,12.719519,16.39382,-73588401.0,40732792.0
-0.797294,8.946896,7.952967,8.032685,11.063947,-96956390.0,30306715.0
-0.403594,6.685861,5.826,5.529429,9.052048,-101532036.0,31867275.0
-0.455606,10.083932,9.419304,9.172742,12.346282,-87580462.0,38309017.0
-0.381662,11.506525,10.946887,10.487601,13.673692,-70674321.0,43412448.0
-0.343826,8.4659,7.790696,7.489412,10.687503,-103388753.0,47732829.0
-0.56568,10.202072,9.644846,9.208939,12.455375,-96836897.0,37230648.0
-0.40289,8.905173,8.19561,7.971086,10.869806,-85242231.0,29900149.0
-0.460732,9.417598,8.804025,8.470102,11.64708,-95625507.0,43084046.0
-0.850298,14.337324,13.761183,13.090412,16.899039,-95392677.0,29856850.0
-0.892119,10.446829,9.756842,9.16157,12.526238,-121352619.0,39270692.0
-0.64011,9.207236,8.066835,8.198089,11.022278,-86311599.0,31731354.0
-0.484907,8.228177,7.448334,7.290293,10.334555,-99215518.0,33626664.0
-0.453894,8.42705,7.74846,7.484369,10.383132,-76505484.0,41446935.0
-0.48708,13.046443,12.675204,12.011814,15.746231,-88085930.0,41851713.0
-0.360697,7.561122,7.144407,6.639876,9.774347,-99281595.0,37186195.0
-0.841239,8.946245,7.852439,7.931644,10.975431,-82635986.0,31801589.0
-0.647176,12.805371,12.327338,11.635099,15.260387,-119146228.0,34356248.0
-0.502094,11.350265,10.931141,10.333873,13.772139,-120727661.0,39064980.0
-0.374627,9.791494,9.189321,8.833608,12.046713,-94556724.0,43677159.0
-0.519122,10.120694,9.461566,9.215527,11.983966,-67609990.0,44968972.0
-0.656927,8.890961,7.616776,7.899524,10.754151,-83826033.0,37830272.0
-0.659927,9.976877,9.11504,9.011889,11.941514,-91566218.0,35744099.0
-0.702669,9.053336,8.054523,8.140316,11.151453,-99968457.0,31833126.0
-0.183577,8.367532,7.953318,7.382124,10.61445,-110439017.0,47876120.0
-0.443428,13.489618,13.055321,12.484227,16.193452,-83383683.0,42660150.0
-0.36012,8.789355,8.254009,7.864804,11.120105,-110690249.0,38990178.0
-0.360335,9.363405,8.655389,8.515392,11.316862,-84130574.0,44333649.0
-0.26957,7.334329,6.915723,6.295266,9.513108,-120687486.0,45408506.0
-0.742035,11.011241,10.220995,10.06318,13.200017,-81255664.0,37775947.0
-0.848769,9.137555,7.889834,8.014005,11.007038,-84037633.0,32354068.0
-0.539988,9.798738,9.264544,8.885303,12.099634,-97475353.0,37229572.0
-0.890667,9.102421,7.981733,8.094989,11.064683,-83430769.0,31154784.0
-0.726162,9.157361,8.238537,8.268988,11.221985,-98557533.0,31950806.0
-0.266409,8.949625,8.270269,8.024862,11.01304,-96175301.0,45000955.0
-0.880603,8.701845,7.455298,7.573017,10.50106,-81960423.0,32788661.0
-0.517037,9.735246,8.804175,8.63622,11.936394,-89481460.0,29391156.0
-0.655249,8.678802,7.561642,7.720018,10.578089,-85412463.0,35369655.0
-0.548085,10.542601,9.892679,9.509259,12.603845,-73430584.0,43320093.0
-0.447523,10.629513,10.051045,9.516427,12.915897,-92282300.0,38507145.0
-0.686361,10.514964,9.925298,9.346269,12.824941,-121689128.0,39039974.0
-0.495852,9.35876,8.118505,8.307459,11.261511,-82954044.0,37347339.0
-1.005223,9.803225,8.748464,8.740177,11.728972,-82851471.0,31546929.0
-0.419184,10.74869,10.291298,9.767725,13.079151,-121781902.0,48476786.0
-0.663681,10.223903,9.341369,9.122165,12.204837,-93095004.0,31726306.0
-0.49017,9.757363,9.201804,8.816705,11.953243,-91168870.0,40402089.0
-0.703771,10.195448,9.606159,9.159573,12.392996,-103708714.0,41850278.0
-0.569875,10.971589,10.466811,9.968948,13.278214,-108468152.0,39021885.0
-0.525894,9.390075,8.361942,8.404024,11.38845,-92994416.0,32815690.0
-0.324148,8.663888,8.1665,7.692113,10.865956,-119003011.0,44497814.0
-0.591757,8.765615,7.816417,7.727094,10.794604,-89185312.0,36553327.0
-1.159254,9.981282,9.023046,8.855949,12.074847,-79480268.0,34841482.0
-0.669371,12.930278,12.415924,11.880412,15.329083,-97414951.0,35548500.0
-0.745631,10.12487,9.280333,9.219102,12.280879,-79528785.0,37311688.0
